,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,poutcome,deposit,p_recency
7307,52.0,retired,married,secondary,no,603,no,yes,unknown,9,jun,79,unknown,0,None
7308,55.0,admin.,married,secondary,no,1102,yes,no,unknown,15,may,126,unknown,0,None
7309,30.0,services,single,secondary,no,117,no,no,cellular,28,jan,135,unknown,0,None
7310,29.0,technician,single,secondary,no,-13,yes,no,cellular,14,may,512,unknown,0,None
7311,27.0,admin.,single,tertiary,no,1993,yes,no,cellular,5,may,102,unknown,0,None
7312,33.0,services,married,secondary,no,881,yes,no,unknown,21,may,67,unknown,0,None
7313,48.0,admin.,married,secondary,no,0,yes,no,cellular,17,jul,109,unknown,0,None
7314,56.0,admin.,married,secondary,no,5310,no,no,unknown,19,jun,74,unknown,0,None
7315,42.0,blue-collar,married,secondary,no,1468,yes,no,unknown,28,may,136,unknown,0,None
7316,43.0,unknown,married,primary,no,0,yes,no,cellular,9,jul,132,unknown,0,None
7317,41.0,management,married,tertiary,no,144,no,no,cellular,27,feb,123,unknown,0,None
7318,58.0,admin.,single,secondary,no,247,no,yes,unknown,20,jun,66,unknown,0,None
7319,29.0,blue-collar,married,primary,no,258,yes,no,unknown,26,may,130,unknown,0,None
7320,38.0,management,married,tertiary,no,595,yes,no,cellular,18,nov,70,unknown,0,None
7321,49.0,blue-collar,divorced,secondary,yes,259,no,no,unknown,16,may,283,unknown,0,None
7322,56.0,admin.,married,secondary,no,292,yes,no,unknown,28,may,228,unknown,0,None
7323,31.0,management,single,tertiary,no,2384,yes,no,cellular,14,apr,608,unknown,0,None
7324,29.0,technician,single,secondary,no,307,yes,no,cellular,3,feb,216,unknown,0,None
7325,48.0,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,164,unknown,0,None
7326,43.0,blue-collar,married,primary,no,3131,yes,no,unknown,3,jun,441,unknown,0,None
7327,29.0,technician,married,secondary,no,0,no,no,unknown,12,may,33,unknown,0,None
7328,39.0,management,single,tertiary,no,2258,yes,no,cellular,31,jul,255,unknown,0,None
7329,53.0,management,married,tertiary,no,1348,no,yes,cellular,17,jul,120,unknown,0,None
7330,48.0,blue-collar,married,secondary,no,741,yes,no,cellular,16,apr,227,unknown,0,None
7331,34.0,management,married,tertiary,no,0,no,no,cellular,22,apr,176,unknown,0,None
7332,52.0,management,single,tertiary,no,741,no,no,cellular,7,aug,63,unknown,0,None
7333,30.0,admin.,married,secondary,no,521,yes,no,cellular,19,nov,648,unknown,0,None
7334,45.0,entrepreneur,married,primary,no,5315,yes,yes,cellular,15,may,262,unknown,0,None
7335,54.0,management,married,secondary,no,1660,no,no,cellular,20,nov,337,unknown,0,None
7336,35.0,entrepreneur,married,secondary,no,1163,yes,no,unknown,20,may,284,unknown,0,None
7337,34.0,technician,single,tertiary,no,122,no,no,unknown,27,may,73,unknown,0,None
7338,22.0,student,single,unknown,no,1,no,no,telephone,15,jun,263,unknown,0,None
7339,49.0,management,married,unknown,no,0,no,no,cellular,19,nov,99,unknown,0,None
7340,28.0,technician,single,tertiary,no,558,yes,no,cellular,15,may,300,unknown,0,None
7341,33.0,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58,unknown,0,None
7342,34.0,management,married,tertiary,no,179,yes,no,cellular,20,nov,184,unknown,0,None
7343,26.0,student,single,unknown,no,198,no,no,cellular,5,feb,161,unknown,0,None
7344,37.0,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,unknown,0,None
7345,31.0,technician,married,secondary,no,2420,yes,no,cellular,19,nov,166,unknown,0,None
7346,42.0,management,married,secondary,no,580,no,no,cellular,22,aug,67,unknown,0,None
7347,34.0,technician,divorced,secondary,no,259,no,no,cellular,11,aug,316,unknown,0,None
7348,34.0,services,married,secondary,no,-451,yes,yes,cellular,23,jul,498,unknown,0,None
7349,53.0,management,married,tertiary,no,261,no,no,cellular,19,aug,100,unknown,0,None
7350,55.0,entrepreneur,married,tertiary,no,323,yes,yes,cellular,13,may,200,unknown,0,None
7351,51.0,entrepreneur,single,tertiary,no,0,no,no,cellular,30,jan,643,unknown,0,None
7352,58.0,retired,married,secondary,no,235,no,no,cellular,27,aug,88,unknown,0,None
7353,35.0,blue-collar,married,primary,no,526,yes,no,cellular,2,feb,914,unknown,0,None
7354,35.0,blue-collar,married,primary,no,4366,yes,no,unknown,28,may,173,unknown,0,None
7355,31.0,technician,married,tertiary,no,0,yes,yes,unknown,13,may,164,unknown,0,None
7356,59.0,retired,married,primary,yes,-13,no,no,cellular,11,aug,77,unknown,0,None
7357,50.0,management,divorced,tertiary,no,405,no,no,cellular,2,apr,82,unknown,0,None
7358,37.0,blue-collar,married,primary,no,3517,yes,no,unknown,23,may,445,unknown,0,None
7359,30.0,services,married,secondary,no,699,yes,no,unknown,29,may,544,unknown,0,None
7360,41.0,blue-collar,married,primary,no,943,yes,no,unknown,29,may,242,unknown,0,None
7361,43.0,blue-collar,married,primary,no,794,yes,no,cellular,13,may,38,unknown,0,None
7362,34.0,blue-collar,married,primary,no,503,yes,no,unknown,26,may,120,unknown,0,None
7363,42.0,management,married,tertiary,no,-700,yes,no,unknown,14,may,110,unknown,0,None
7364,33.0,management,married,tertiary,no,644,no,no,cellular,11,aug,99,unknown,0,None
7365,26.0,services,single,secondary,no,335,no,no,telephone,29,jan,393,unknown,0,None
7366,32.0,technician,single,secondary,no,719,yes,no,unknown,28,may,79,unknown,0,None
7367,41.0,management,married,tertiary,no,-195,no,yes,cellular,20,nov,112,unknown,0,None
7368,51.0,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,75,unknown,0,None
7369,43.0,blue-collar,married,primary,no,232,no,yes,cellular,15,may,45,unknown,0,None
7370,45.0,services,married,primary,no,2406,yes,yes,cellular,20,apr,108,unknown,0,None
7371,42.0,entrepreneur,married,secondary,no,324,yes,no,cellular,15,jul,528,unknown,0,None
7372,,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,266,unknown,0,None
7373,59.0,retired,married,secondary,no,374,no,no,cellular,29,aug,272,unknown,0,None
7374,31.0,services,single,secondary,no,658,no,no,cellular,22,may,100,unknown,0,None
7375,22.0,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136,unknown,0,None
7376,30.0,self-employed,single,secondary,no,280,no,no,telephone,5,may,92,unknown,0,None
7377,52.0,admin.,divorced,unknown,no,0,no,no,cellular,26,aug,168,unknown,0,None
7378,50.0,self-employed,married,primary,no,0,no,no,cellular,22,aug,125,unknown,0,None
7379,34.0,admin.,married,secondary,no,2064,yes,no,unknown,26,may,165,unknown,0,None
7380,30.0,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,unknown,0,None
7381,56.0,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,82,unknown,0,None
7382,51.0,admin.,married,secondary,no,50,no,no,cellular,26,aug,178,unknown,0,None
7383,47.0,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,unknown,0,None
7384,46.0,technician,married,tertiary,no,841,yes,no,unknown,6,may,158,unknown,0,None
7385,51.0,blue-collar,married,secondary,no,984,yes,no,telephone,7,apr,353,unknown,0,None
7386,39.0,technician,single,secondary,no,201,no,yes,unknown,6,jun,148,unknown,0,None
7387,41.0,technician,married,tertiary,no,585,yes,no,telephone,20,apr,60,unknown,0,None
7388,33.0,management,single,tertiary,no,8514,no,no,cellular,20,aug,131,unknown,0,None
7389,60.0,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,may,397,unknown,0,None
7390,34.0,technician,married,secondary,no,1246,no,no,unknown,28,may,88,unknown,0,None
7391,58.0,services,married,secondary,no,818,no,no,cellular,22,aug,283,unknown,0,None
7392,36.0,admin.,single,unknown,no,1815,no,no,unknown,5,jun,387,unknown,0,None
7393,42.0,technician,married,secondary,no,0,no,no,cellular,30,jul,351,unknown,0,None
7394,44.0,services,divorced,secondary,no,210,no,yes,unknown,12,may,111,unknown,0,None
7395,31.0,services,married,secondary,no,71,yes,no,cellular,17,jul,740,unknown,0,None
7396,51.0,blue-collar,married,primary,no,1869,no,no,unknown,17,jun,30,unknown,0,None
7397,59.0,admin.,married,primary,no,1040,no,no,telephone,31,jul,733,unknown,0,None
7398,44.0,housemaid,married,primary,yes,-972,yes,yes,unknown,16,may,114,unknown,0,None
7399,29.0,admin.,single,secondary,no,382,yes,no,unknown,12,may,460,unknown,0,None
7400,30.0,admin.,married,secondary,no,-170,yes,yes,unknown,26,may,130,unknown,0,None
7401,43.0,management,married,unknown,no,5172,yes,no,unknown,29,may,57,unknown,0,None
7402,53.0,technician,single,tertiary,no,1,no,no,cellular,21,aug,190,unknown,0,None
7403,46.0,blue-collar,married,secondary,no,922,yes,no,telephone,18,nov,296,unknown,0,None
7404,41.0,management,married,tertiary,no,3016,yes,no,cellular,14,jul,80,unknown,0,None
7405,44.0,blue-collar,married,primary,no,0,yes,no,cellular,30,jul,83,unknown,0,None
7406,38.0,management,married,tertiary,no,1101,yes,no,telephone,9,nov,43,unknown,0,None
7407,43.0,management,divorced,tertiary,no,3578,no,no,cellular,29,jan,376,unknown,0,None
7408,41.0,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,238,unknown,0,None
7409,44.0,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,90,unknown,0,None
7410,31.0,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,may,299,unknown,0,None
7411,59.0,self-employed,married,tertiary,no,185,no,no,cellular,4,feb,283,unknown,0,None
7412,30.0,management,single,tertiary,no,156,yes,no,unknown,9,jun,174,unknown,0,None
7413,35.0,blue-collar,married,secondary,no,503,yes,yes,unknown,9,may,57,unknown,0,None
7414,35.0,blue-collar,married,secondary,no,625,no,no,cellular,13,may,267,unknown,0,None
7415,49.0,services,married,primary,no,468,no,no,cellular,5,aug,608,unknown,0,None
7416,40.0,services,married,secondary,no,181,yes,no,unknown,16,may,370,unknown,0,None
7417,57.0,admin.,married,unknown,no,1401,no,no,cellular,21,aug,91,unknown,0,None
7418,38.0,management,married,unknown,no,1349,yes,no,unknown,6,may,100,unknown,0,None
7419,49.0,services,married,primary,no,5737,yes,no,unknown,29,may,417,unknown,0,None
7420,38.0,management,married,tertiary,no,1187,yes,yes,cellular,2,feb,157,unknown,0,None
7421,26.0,admin.,married,secondary,no,5231,no,yes,cellular,17,jul,222,unknown,0,None
7422,34.0,admin.,married,secondary,no,3185,yes,no,unknown,13,may,520,unknown,0,None
7423,58.0,management,married,tertiary,no,3228,no,no,cellular,19,aug,58,unknown,0,None
7424,30.0,services,married,secondary,no,80,yes,no,unknown,8,may,185,unknown,0,None
7425,52.0,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,149,unknown,0,None
7426,30.0,technician,single,tertiary,no,10,no,no,cellular,26,aug,276,unknown,0,None
7427,52.0,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,84,unknown,0,None
7428,34.0,entrepreneur,married,secondary,no,223,no,yes,cellular,11,aug,103,unknown,0,None
7429,33.0,blue-collar,married,primary,no,0,no,no,cellular,8,may,174,unknown,0,None
7430,23.0,admin.,married,secondary,no,299,yes,no,unknown,19,jun,104,unknown,0,None
7431,59.0,management,married,unknown,no,3534,no,no,cellular,21,nov,216,unknown,0,None
7432,42.0,management,married,tertiary,no,223,no,no,cellular,6,aug,92,unknown,0,None
7433,50.0,admin.,divorced,secondary,no,-194,yes,no,cellular,13,apr,238,unknown,0,None
7434,41.0,technician,divorced,secondary,no,1545,no,yes,cellular,13,aug,183,unknown,0,None
7435,57.0,management,married,primary,no,2538,no,yes,telephone,17,jul,485,unknown,0,None
7436,52.0,services,married,unknown,no,337,yes,no,unknown,19,may,85,unknown,0,None
7437,61.0,retired,married,unknown,no,-492,no,yes,unknown,4,jul,333,unknown,0,None
7438,31.0,technician,single,tertiary,no,53,no,no,cellular,28,jan,97,unknown,0,None
7439,48.0,blue-collar,single,primary,no,316,no,no,unknown,5,jun,560,unknown,0,None
7440,27.0,management,single,unknown,no,3196,no,no,cellular,9,feb,10,unknown,0,None
7441,37.0,blue-collar,married,secondary,no,2697,yes,no,cellular,20,apr,430,unknown,0,None
7442,34.0,services,married,secondary,no,244,no,no,cellular,4,feb,696,unknown,0,None
7443,42.0,services,single,unknown,no,410,no,no,cellular,21,nov,34,unknown,0,None
7444,39.0,admin.,married,secondary,no,159,no,no,cellular,19,nov,177,unknown,0,None
7445,35.0,blue-collar,married,secondary,no,-701,yes,yes,cellular,7,may,531,unknown,0,None
7446,43.0,housemaid,single,primary,no,24,no,no,cellular,31,jul,35,unknown,0,None
7447,33.0,management,married,tertiary,no,296,no,no,cellular,16,jul,90,unknown,0,None
7448,24.0,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79,unknown,0,None
7449,39.0,technician,married,secondary,no,1965,yes,no,unknown,2,jun,65,unknown,0,None
7450,27.0,technician,single,tertiary,no,501,no,yes,telephone,30,jan,370,unknown,0,None
7451,50.0,blue-collar,married,secondary,no,3558,no,no,cellular,26,aug,84,unknown,0,None
7452,52.0,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,unknown,0,None
7453,30.0,admin.,married,secondary,no,46,yes,no,unknown,6,may,114,unknown,0,None
7454,35.0,technician,divorced,secondary,no,2047,yes,no,cellular,1,oct,66,unknown,0,None
7455,36.0,admin.,single,secondary,no,810,yes,no,unknown,17,jun,296,unknown,0,None
7456,39.0,management,single,tertiary,no,1914,no,no,cellular,18,aug,94,unknown,0,None
7457,43.0,admin.,single,secondary,no,56831,no,no,unknown,15,may,243,unknown,0,None
7458,33.0,admin.,married,tertiary,no,69,no,yes,cellular,4,may,77,unknown,0,None
7459,56.0,entrepreneur,married,tertiary,no,-124,yes,no,unknown,15,may,374,unknown,0,None
7460,60.0,retired,married,primary,no,600,no,no,cellular,19,aug,99,unknown,0,None
7461,31.0,blue-collar,married,secondary,no,-720,yes,yes,unknown,15,may,112,unknown,0,None
7462,36.0,blue-collar,single,secondary,no,1127,yes,no,cellular,10,jul,455,unknown,0,None
7463,24.0,student,single,secondary,no,423,yes,no,unknown,5,may,226,unknown,0,None
7464,27.0,blue-collar,married,secondary,no,-59,no,yes,cellular,8,jul,154,unknown,0,None
7465,36.0,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94,unknown,0,None
7466,29.0,technician,married,tertiary,no,1489,yes,no,unknown,28,may,430,unknown,0,None
7467,42.0,self-employed,married,secondary,no,0,no,no,cellular,14,aug,277,unknown,0,None
7468,42.0,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,unknown,0,None
7469,39.0,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,126,unknown,0,None
7470,45.0,management,single,tertiary,no,16,no,no,cellular,31,jul,59,unknown,0,None
7471,36.0,blue-collar,married,primary,no,973,yes,yes,unknown,23,may,293,unknown,0,None
7472,34.0,blue-collar,married,secondary,no,1257,yes,no,unknown,26,may,109,unknown,0,None
7473,43.0,technician,married,secondary,no,-1701,yes,no,unknown,26,may,285,unknown,0,None
7474,38.0,technician,married,tertiary,no,-1,no,no,cellular,8,aug,188,unknown,0,None
7475,28.0,blue-collar,married,primary,no,115,yes,no,unknown,28,may,78,unknown,0,None
7476,33.0,management,single,tertiary,no,321,no,no,cellular,22,aug,227,unknown,0,None
7477,43.0,admin.,married,secondary,no,71,no,no,unknown,7,may,180,unknown,0,None
7478,33.0,management,married,tertiary,no,23,yes,yes,cellular,6,feb,150,unknown,0,None
7479,32.0,technician,single,secondary,no,3297,no,no,cellular,11,aug,99,unknown,0,None
7480,42.0,housemaid,single,secondary,no,578,no,no,telephone,28,jan,44,unknown,0,None
7481,42.0,housemaid,married,primary,no,4279,yes,no,cellular,22,jul,98,unknown,0,None
7482,27.0,management,single,tertiary,no,1137,yes,no,cellular,8,may,26,unknown,0,None
7483,45.0,entrepreneur,married,primary,no,488,yes,no,telephone,28,jul,90,unknown,0,None
7484,48.0,technician,married,secondary,no,256,yes,no,unknown,29,may,150,unknown,0,None
7485,53.0,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,197,unknown,0,None
7486,41.0,blue-collar,married,secondary,no,196,yes,no,unknown,13,may,488,unknown,0,None
7487,50.0,services,married,tertiary,no,218,yes,no,unknown,9,may,388,unknown,0,None
7488,28.0,blue-collar,single,secondary,no,1011,yes,no,cellular,20,apr,204,unknown,0,None
7489,54.0,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,771,unknown,0,None
7490,38.0,services,divorced,primary,no,92,yes,yes,unknown,29,may,118,unknown,0,None
7491,54.0,management,married,tertiary,no,1168,no,no,telephone,4,may,150,unknown,0,None
7492,28.0,services,single,secondary,no,168,yes,no,cellular,7,may,128,unknown,0,None
7493,39.0,services,married,secondary,no,207,no,no,unknown,6,jun,78,unknown,0,None
7494,29.0,technician,single,secondary,no,18,no,no,cellular,3,feb,206,unknown,0,None
7495,46.0,admin.,single,unknown,no,306,yes,no,cellular,11,may,289,unknown,0,None
7496,37.0,entrepreneur,married,primary,no,8,yes,yes,cellular,16,jul,46,unknown,0,None
7497,30.0,management,married,tertiary,no,-250,yes,no,unknown,20,jun,11,unknown,0,None
7498,41.0,blue-collar,married,secondary,no,449,yes,yes,cellular,12,may,313,unknown,0,None
7499,39.0,unemployed,married,secondary,no,1654,no,no,unknown,20,jun,264,unknown,0,None
7500,38.0,blue-collar,married,primary,no,714,yes,no,unknown,29,may,225,unknown,0,None
7501,55.0,management,single,tertiary,no,1498,no,no,cellular,25,aug,340,unknown,0,None
7502,29.0,services,single,secondary,no,695,no,no,unknown,3,jul,97,unknown,0,None
7503,36.0,technician,single,secondary,no,-15,yes,no,unknown,6,may,341,unknown,0,None
7504,43.0,services,divorced,secondary,no,-287,yes,no,cellular,20,apr,580,unknown,0,None
7505,45.0,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,137,unknown,0,None
7506,36.0,management,divorced,tertiary,no,-978,yes,no,cellular,13,may,62,unknown,0,None
7507,53.0,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,407,unknown,0,None
7508,41.0,self-employed,married,secondary,no,20,no,no,unknown,5,jun,333,unknown,0,None
7509,51.0,blue-collar,married,secondary,no,700,no,no,cellular,8,aug,237,unknown,0,None
7510,34.0,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,157,unknown,0,None
7511,29.0,management,single,tertiary,no,841,no,no,cellular,5,feb,217,unknown,0,None
7512,35.0,self-employed,single,secondary,no,951,yes,no,cellular,19,nov,220,unknown,0,None
7513,40.0,management,married,tertiary,no,-63,no,yes,cellular,2,jul,196,unknown,0,None
7514,32.0,technician,single,tertiary,no,195,yes,no,cellular,22,aug,239,unknown,0,None
7515,31.0,technician,married,tertiary,no,11,no,no,cellular,27,aug,651,unknown,0,None
7516,39.0,management,single,secondary,no,120,no,no,unknown,12,jun,66,unknown,0,None
7517,30.0,technician,married,secondary,no,450,no,yes,cellular,14,jul,72,unknown,0,None
7518,40.0,technician,married,secondary,no,8379,no,no,unknown,12,jun,52,unknown,0,None
7519,32.0,blue-collar,married,primary,no,206,yes,no,unknown,20,may,205,unknown,0,None
7520,46.0,admin.,single,secondary,no,1544,yes,no,unknown,29,may,609,unknown,0,None
7521,41.0,technician,married,secondary,no,2990,yes,no,unknown,30,may,62,unknown,0,None
7522,35.0,entrepreneur,single,secondary,no,866,yes,no,cellular,19,nov,147,unknown,0,None
